user_id,first_order_date,last_order_date,total_orders,total_revenue,avg_order_value,days_since_last_order,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_score,rfm_segment,has_purchase_last_year,has_purchase_last_qtr
3b673258-d8b4-4828-ad3b-35c89751ff58,2025-04-09,2025-04-09,1,469.96,469.96,310,2,1,3,213,Needs Attention,True,True
1d626542-22b9-4b93-b3c2-19d1cd31325f,2025-07-20,2025-07-20,1,469.96,469.96,208,2,1,3,213,Needs Attention,True,True
92dad87e-16e6-48e5-a7db-a668dfa07f3a,2025-08-24,2025-08-24,1,469.96,469.96,173,3,1,3,313,New Customer,True,True
1e0e26c9-827b-444f-8a7a-0544118f7caa,2025-12-20,2025-12-20,1,469.96,469.96,55,4,1,3,413,New Customer,True,True
eea223ea-78b3-4dbe-ae20-e0dfea4360f4,2025-03-18,2025-03-18,1,469.96,469.96,332,2,1,3,213,Needs Attention,True,True
927cb3f4-a04d-4460-9c1a-11724ed25ff0,2025-09-23,2025-09-23,1,469.96,469.96,143,3,1,3,313,New Customer,True,True
a3450e47-0660-42a4-807c-87e5478835de,2025-09-10,2025-09-10,1,469.96,469.96,156,3,1,3,313,New Customer,True,True
cc42a349-9d4c-4de6-917c-bcaa25df83e5,2025-09-04,2025-09-04,1,469.96,469.96,162,3,1,3,313,New Customer,True,True
3b2ca2c2-a04a-44eb-a0dc-e95a3b3cfeaa,2025-04-01,2025-04-01,1,469.96,469.96,318,2,1,3,213,Needs Attention,True,True
b79440ee-79ce-4936-b875-a36c45b3b34b,2025-02-08,2025-02-08,1,469.96,469.96,370,1,1,3,113,Lost,True,True
cd748db7-c6e9-4841-9668-7ede026587f9,2025-06-22,2025-06-22,1,469.96,469.96,236,2,1,3,213,Needs Attention,True,True
a7459f03-9e48-4f0a-81a2-407571444c7f,2025-04-03,2025-04-03,1,469.96,469.96,316,2,1,3,213,Needs Attention,True,True
a75d0408-be1b-4024-bcb2-98638fcef31b,2025-10-11,2025-10-11,1,469.96,469.96,125,3,1,3,313,New Customer,True,True
7f000ec7-636e-4cbe-8949-f104fe474604,2025-02-02,2025-02-02,1,469.96,469.96,376,1,1,3,113,Lost,True,True
d2e4fb35-9823-4ed0-ac3a-a7926c66f1fd,2025-06-17,2025-06-17,1,469.96,469.96,241,2,1,3,213,Needs Attention,True,True
cd1774c4-5554-414f-a571-87b395a2cafb,2025-05-07,2025-05-07,1,469.96,469.96,282,2,1,3,213,Needs Attention,True,True
4f9c2a17-85fd-44cc-918a-abcf7df5ee43,2025-02-18,2025-02-18,1,469.96,469.96,360,2,1,3,213,Needs Attention,True,True
24fb274e-0093-4dd7-b4bb-7e80f8f91b9e,2025-07-15,2025-07-15,1,469.96,469.96,213,2,1,3,213,Needs Attention,True,True
30d5b1bd-a27d-4a03-b6c0-811a72c46410,2025-08-24,2025-08-24,1,469.96,469.96,173,3,1,3,313,New Customer,True,True
87b995a2-d0e5-4e05-9805-9f722b25f1f9,2025-11-15,2025-11-15,1,469.96,469.96,90,4,1,3,413,New Customer,True,True
86540e12-03d2-43d9-af14-8a4d39b4e9d9,2025-01-05,2025-01-05,1,469.96,469.96,404,1,1,3,113,Lost,True,True
c92167e1-4b96-4589-a688-5bca8c780c31,2025-01-14,2025-01-14,1,469.96,469.96,395,1,1,3,113,Lost,True,True
412b2212-52ce-4a5f-acc8-0f4c972b9755,2025-11-17,2025-11-17,1,469.96,469.96,88,4,1,3,413,New Customer,True,True
31722fc4-c1dc-4863-8485-98656f21a3f9,2025-12-25,2025-12-25,1,469.96,469.96,50,4,1,3,413,New Customer,True,True
9a29e3b5-0c55-4264-b668-9ded6faaea2f,2025-08-27,2025-08-27,1,469.96,469.96,170,3,1,3,313,New Customer,True,True
f5943f98-d833-4bd6-9e39-9c4727203f30,2025-01-05,2025-01-05,1,469.96,469.96,404,1,1,3,113,Lost,True,True
0f20f597-979e-4c9c-936a-81c92b75a56b,2025-11-18,2025-11-18,1,469.96,469.96,87,4,1,3,413,New Customer,True,True
dd101cf5-16fe-462f-bdb4-f90262a0e455,2025-04-18,2025-04-18,1,469.96,469.96,301,2,1,3,213,Needs Attention,True,True
9eafb0ed-ba5a-45c5-9522-6111361a29c5,2025-07-20,2025-07-20,1,469.96,469.96,208,2,1,3,213,Needs Attention,True,True
77b79d25-1f5f-4dfa-982f-a17a88bab751,2025-08-23,2025-08-23,1,469.96,469.96,174,3,1,3,313,New Customer,True,True
c57bc8ad-b288-48d9-85ed-d1332a7cf59c,2025-06-27,2025-06-27,1,469.96,469.96,231,2,1,3,213,Needs Attention,True,True
9bdd2c66-4e93-4e68-85bc-b3cc6603c2db,2025-09-18,2025-09-18,1,469.96,469.96,148,3,1,3,313,New Customer,True,True
162db48f-607e-41e0-ae2e-04ee67b8d7c5,2025-02-01,2025-02-01,1,469.96,469.96,377,1,1,3,113,Lost,True,True
1637e6cf-b292-4df3-a9d3-88434e206404,2025-12-21,2025-12-21,1,469.96,469.96,54,4,1,3,413,New Customer,True,True
a7045f32-d1f9-4f90-bb2d-6556fc74ef81,2025-05-29,2025-05-29,1,469.96,469.96,260,2,1,3,213,Needs Attention,True,True
b3d780b3-85df-47cb-b017-6e41447daf35,2025-12-23,2025-12-23,1,469.96,469.96,52,4,1,3,413,New Customer,True,True
d9164e30-761d-499e-8a80-3058f0544d5d,2025-02-11,2025-02-11,1,469.96,469.96,367,1,1,3,113,Lost,True,True
6f04e952-3de1-4f00-85e9-c5fd0b348e36,2025-01-09,2025-01-09,1,469.96,469.96,400,1,1,3,113,Lost,True,True
30bc310d-ab5b-4ce4-87dc-5e3d1047f1d6,2025-05-14,2025-05-14,1,469.96,469.96,275,2,1,3,213,Needs Attention,True,True
31e83a03-5588-4088-8bd5-66b85b90f8a8,2025-03-30,2025-03-30,1,469.96,469.96,320,2,1,3,213,Needs Attention,True,True
b2a22c6f-7c1b-46bb-b36d-8dfe23f6ea35,2025-09-10,2025-09-10,1,469.96,469.96,156,3,1,3,313,New Customer,True,True
52b9671f-ebd7-43c5-930c-962b201b6d2e,2025-04-27,2025-04-27,1,469.96,469.96,292,2,1,3,213,Needs Attention,True,True
9ff19003-4d7a-40e9-a61d-ab3252433bd0,2025-02-21,2025-02-21,1,469.96,469.96,357,2,1,3,213,Needs Attention,True,True
557fc859-0abb-4ce6-8735-8a6136fef8db,2025-02-22,2025-02-22,1,469.96,469.96,356,2,1,3,213,Needs Attention,True,True
52b3795c-3823-4150-84e2-2fc4b7c67b32,2025-02-12,2025-02-12,1,469.96,469.96,366,1,1,3,113,Lost,True,True
a5552bb7-1c4b-4dbb-bdc8-6e4120d39b07,2025-03-15,2025-03-15,1,469.96,469.96,335,2,1,3,213,Needs Attention,True,True
a5600563-fd30-41b8-9ccd-d3575844cb75,2025-08-10,2025-08-10,1,469.96,469.96,187,2,1,3,213,Needs Attention,True,True
ad8fc78d-f9ca-4a41-ae5a-ea424a29a8b7,2025-03-17,2025-03-17,1,469.96,469.96,333,2,1,3,213,Needs Attention,True,True
bfa54b6e-3f5f-40a9-9325-62e2f8491ed6,2025-11-24,2025-11-24,1,469.96,469.96,81,4,1,3,413,New Customer,True,True
6cace61e-2d7c-423d-ad80-ab6cffea1825,2025-04-19,2025-04-19,1,469.96,469.96,300,2,1,3,213,Needs Attention,True,True
5510a727-56dc-45e8-8756-dd0a65b0f646,2025-12-29,2025-12-29,1,469.96,469.96,46,4,1,3,413,New Customer,True,True
e4cd4fc5-c990-4000-a6aa-1f8db9e4f0d4,2025-03-26,2025-03-26,1,469.96,469.96,324,2,1,3,213,Needs Attention,True,True
21781ef6-4a7e-419a-9508-a21821f6292d,2025-09-15,2025-09-15,1,469.96,469.96,151,3,1,3,313,New Customer,True,True
9531e2bd-d701-4963-8120-d761f52c7669,2025-12-12,2025-12-12,1,469.96,469.96,63,4,1,3,413,New Customer,True,True
fc37cf3b-82aa-49b2-bf5e-28e212c99ee7,2025-08-31,2025-08-31,1,469.96,469.96,166,3,1,3,313,New Customer,True,True
53c42d25-ee42-4735-bbbc-0ecd738a0f66,2025-02-15,2025-02-15,1,469.96,469.96,363,2,1,3,213,Needs Attention,True,True
cb60f31e-1059-4350-95ce-0c951e4d7e9c,2025-10-30,2025-10-30,1,469.96,469.96,106,3,1,3,313,New Customer,True,True
d6113d77-1884-47f8-8430-2f4fb7f92043,2025-06-27,2025-06-27,1,469.96,469.96,231,2,1,3,213,Needs Attention,True,True
e49e68ce-d3be-42ad-a598-0c3341d133ad,2025-07-23,2025-07-23,1,469.96,469.96,205,2,1,3,213,Needs Attention,True,True
e4e310bd-eb2d-471e-bf07-b7ac3a92098d,2025-07-08,2025-07-08,1,469.96,469.96,220,2,1,3,213,Needs Attention,True,True
6b828808-074a-4b1d-bb7e-0c5409679f4e,2025-12-23,2025-12-23,1,469.96,469.96,52,4,1,3,413,New Customer,True,True
205f01b9-2604-4fba-bc9c-dac690293b65,2025-10-02,2025-10-02,1,469.96,469.96,134,3,1,3,313,New Customer,True,True
42565bf7-860e-4d55-ae27-c784d031de22,2025-05-24,2025-05-24,1,469.96,469.96,265,2,1,3,213,Needs Attention,True,True
18013c2c-6e3e-4081-9fbc-4b982275ce97,2025-04-17,2025-04-17,1,469.96,469.96,302,2,1,3,213,Needs Attention,True,True
4328b72c-0a5b-4eba-86c9-d4c672a9443d,2025-12-21,2025-12-21,1,469.96,469.96,54,4,1,3,413,New Customer,True,True
d664fa7c-d4c5-4130-bc87-b178b7666c66,2025-01-31,2025-01-31,1,469.96,469.96,378,1,1,3,113,Lost,True,True
55ad5f22-2239-4325-976b-df67dc82922e,2025-09-14,2025-09-14,1,469.96,469.96,152,3,1,3,313,New Customer,True,True
431da471-67c6-4fde-81bd-a4a1ff3d2a3f,2025-12-02,2025-12-02,1,469.96,469.96,73,4,1,3,413,New Customer,True,True
7a2981cb-7fdf-4c27-a11e-8936d9132688,2025-05-05,2025-05-05,1,469.96,469.96,284,2,1,3,213,Needs Attention,True,True
18eb2247-7e28-41c1-8b02-a4fa20d29270,2025-10-18,2025-10-18,1,469.96,469.96,118,3,1,3,313,New Customer,True,True
383a2e1b-ce7a-4868-ad3d-51030dd73539,2025-01-25,2025-01-25,1,469.96,469.96,384,1,1,3,113,Lost,True,True
daacc356-efab-46e6-afd0-a0c640c0af75,2025-11-05,2025-11-05,1,469.96,469.96,100,3,1,3,313,New Customer,True,True
69443fc3-b821-4387-a08d-cb93b5499772,2025-06-21,2025-06-21,1,469.96,469.96,237,2,1,3,213,Needs Attention,True,True
07a425c7-713b-4c98-9a02-3e5e604bdc85,2025-08-04,2025-08-04,1,469.96,469.96,193,2,1,3,213,Needs Attention,True,True
e3ce2d62-8be1-47f4-b372-3e62ca732b55,2025-01-26,2025-01-26,1,469.96,469.96,383,1,1,3,113,Lost,True,True
fc11ac33-09f7-482a-8b5f-88243fa574df,2025-09-22,2025-09-22,1,469.96,469.96,144,3,1,3,313,New Customer,True,True
4bb82ac5-88e0-4fbf-b0b1-fa91c266dcb3,2025-11-27,2025-11-27,1,469.96,469.96,78,4,1,3,413,New Customer,True,True
a1119d82-eba8-4289-80dd-b9a318aa965d,2025-03-26,2025-03-26,1,469.96,469.96,324,2,1,3,213,Needs Attention,True,True
4292398a-cec0-4018-a4b0-a8f2baf70149,2025-11-08,2025-11-08,1,469.96,469.96,97,3,1,3,313,New Customer,True,True
e0656805-f313-4462-a49a-72bbf5b5b340,2025-03-31,2025-03-31,1,469.96,469.96,319,2,1,3,213,Needs Attention,True,True
49041976-0e12-4875-90f3-00beed6f550f,2025-03-30,2025-03-30,1,469.96,469.96,320,2,1,3,213,Needs Attention,True,True
71e5cb92-6dde-499e-a1c5-34e3755548b2,2025-10-11,2025-10-11,1,469.96,469.96,125,3,1,3,313,New Customer,True,True
78123743-aee3-42d2-9fba-2751eba0eee5,2025-08-06,2025-08-06,1,469.96,469.96,191,2,1,3,213,Needs Attention,True,True
afe4f5bd-af4e-4a5a-b584-589952e85769,2025-12-22,2025-12-22,1,469.96,469.96,53,4,1,3,413,New Customer,True,True
0f840ac6-61a5-4a10-b676-d1115499fcb8,2025-02-19,2025-02-19,1,469.96,469.96,359,2,1,3,213,Needs Attention,True,True
17652463-d16f-4bb1-b9ea-15c4077d6a86,2025-09-18,2025-09-18,1,469.96,469.96,148,3,1,3,313,New Customer,True,True
dc590248-101a-4c72-ab48-f359d1837c9c,2025-07-29,2025-07-29,1,469.96,469.96,199,2,1,3,213,Needs Attention,True,True
dc15cd73-3e6b-4e05-9e10-eb66945eab9d,2025-04-16,2025-04-16,1,469.96,469.96,303,2,1,3,213,Needs Attention,True,True
95ef1bec-9a57-409f-be34-e1c2350bee08,2025-09-09,2025-09-09,1,469.96,469.96,157,3,1,3,313,New Customer,True,True
92f10f6d-dad6-4c3b-9b71-499ad7383464,2025-12-06,2025-12-06,1,469.96,469.96,69,4,1,3,413,New Customer,True,True
b6550e4f-d7b5-4601-aeda-baf741ef2565,2025-12-02,2025-12-02,1,469.96,469.96,73,4,1,3,413,New Customer,True,True
80b5a39f-67c7-4fc5-b339-7771185af430,2025-07-25,2025-07-25,1,469.96,469.96,203,2,1,3,213,Needs Attention,True,True
8471278d-0266-4b01-a2e9-7c0e37dc38a4,2025-10-24,2025-10-24,1,469.96,469.96,112,3,1,3,313,New Customer,True,True
4204338f-47f2-4fda-a87c-5e53ddb98ab9,2025-08-03,2025-08-03,1,469.96,469.96,194,2,1,3,213,Needs Attention,True,True
92b81863-faf9-4a13-8a1b-9b4342209483,2025-09-01,2025-09-01,1,469.96,469.96,165,3,1,3,313,New Customer,True,True
4af9ead7-c9d2-4dd9-b17e-ca22d2c70a08,2025-07-07,2025-07-07,1,469.96,469.96,221,2,1,3,213,Needs Attention,True,True
4ad6fcec-3058-483f-8ff3-07e9df715f4c,2025-12-10,2025-12-10,1,469.96,469.96,65,4,1,3,413,New Customer,True,True
4a9bb2a7-fd3b-4bc0-92a7-30a5aabf9cd1,2025-09-03,2025-09-03,1,469.96,469.96,163,3,1,3,313,New Customer,True,True
4a3a0899-be06-4c8f-85bb-df733cddfa03,2025-01-06,2025-01-06,1,469.96,469.96,403,1,1,3,113,Lost,True,True
b0597105-ec37-4284-b265-2f068309ebe1,2025-08-22,2025-08-22,1,469.96,469.96,175,3,1,3,313,New Customer,True,True
9f86716c-a314-44ff-804c-c9742ad5ee6c,2025-03-27,2025-03-27,1,469.96,469.96,323,2,1,3,213,Needs Attention,True,True
73b8fd55-504d-4a4b-8934-7351cd7e40d8,2025-08-14,2025-08-14,1,469.96,469.96,183,2,1,3,213,Needs Attention,True,True
9ff3d87a-8de3-4a51-a541-484d128094c0,2025-11-19,2025-11-19,1,469.96,469.96,86,4,1,3,413,New Customer,True,True
c1f94ac8-32dc-47ec-8758-175f4fef6de4,2025-04-15,2025-04-15,1,469.96,469.96,304,2,1,3,213,Needs Attention,True,True
47b018b5-4d56-4d1e-88bf-420fe035db6c,2025-03-13,2025-03-13,1,469.96,469.96,337,2,1,3,213,Needs Attention,True,True
dda5bd16-406d-42ae-a1ab-a8ba11a76baf,2025-01-03,2025-01-03,1,469.96,469.96,406,1,1,3,113,Lost,True,True
1b5827a3-0418-4b09-9e9a-2f150e4d6165,2025-12-17,2025-12-17,1,469.96,469.96,58,4,1,3,413,New Customer,True,True
0126eced-25fd-4fd8-b827-dd2e88ffcf59,2025-11-16,2025-11-16,1,469.96,469.96,89,4,1,3,413,New Customer,True,True
75239dbd-82bd-40f4-8866-4a48c57c352c,2025-02-14,2025-02-14,1,469.96,469.96,364,2,1,3,213,Needs Attention,True,True
aaf12dad-adee-4b97-9eeb-1ae550721d71,2025-05-08,2025-05-08,1,469.96,469.96,281,2,1,3,213,Needs Attention,True,True
020a53c5-df9a-40b3-883b-fde9d1d2ec99,2025-06-23,2025-06-23,1,469.96,469.96,235,2,1,3,213,Needs Attention,True,True
6101d2d4-18c6-44b6-b099-abfca130fa51,2025-05-01,2025-05-01,1,469.96,469.96,288,2,1,3,213,Needs Attention,True,True
4748b25b-569c-4b2f-b3f0-10bfd57d85ef,2025-08-31,2025-08-31,1,469.96,469.96,166,3,1,3,313,New Customer,True,True
762555f1-ebdd-45d0-ba34-684a80277219,2025-04-23,2025-04-23,1,469.96,469.96,296,2,1,3,213,Needs Attention,True,True
6165c37e-945a-4c9e-802c-a7533951ef95,2025-09-13,2025-09-13,1,469.96,469.96,153,3,1,3,313,New Customer,True,True
3e12d725-94b3-4952-87b6-505273ec3242,2025-09-02,2025-09-02,1,469.96,469.96,164,3,1,3,313,New Customer,True,True
c87276aa-1adb-406a-9d4a-fd376d92a6df,2025-01-11,2025-01-11,1,469.96,469.96,398,1,1,3,113,Lost,True,True
cf8fb526-53e4-44ce-b127-a2e5cd5468cb,2025-05-31,2025-05-31,1,469.96,469.96,258,2,1,3,213,Needs Attention,True,True
e2ae21b0-1b1c-4ce2-84cb-af8f25a6955c,2025-03-14,2025-03-14,1,469.96,469.96,336,2,1,3,213,Needs Attention,True,True
15194d98-aff6-4864-9a8d-1bc05430a556,2025-10-18,2025-10-18,1,469.96,469.96,118,3,1,3,313,New Customer,True,True
65737eff-0b8b-4b25-bccd-6aef69a5a48e,2025-12-17,2025-12-17,1,469.96,469.96,58,4,1,3,413,New Customer,True,True
a9230f9e-3777-4f67-bc58-3ff113829ba4,2025-06-28,2025-06-28,1,469.96,469.96,230,2,1,3,213,Needs Attention,True,True
1c28d6da-e287-42da-abb0-2bb184d750ea,2025-02-19,2025-02-19,1,469.96,469.96,359,2,1,3,213,Needs Attention,True,True
fd81b75e-4468-4adb-bfb5-e90776bcf5dc,2025-08-19,2025-08-19,1,469.96,469.96,178,3,1,3,313,New Customer,True,True
b35cbd71-9392-4c81-b87d-cfc960455826,2025-01-01,2025-01-01,1,469.96,469.96,408,1,1,3,113,Lost,True,True
c203a184-5097-4df1-a141-b14b019711da,2025-10-24,2025-10-24,1,469.96,469.96,112,3,1,3,313,New Customer,True,True
ed93f849-5485-480b-8d90-9b152545ec1c,2025-03-14,2025-03-14,1,469.96,469.96,336,2,1,3,213,Needs Attention,True,True
eaf325f7-234d-4002-a994-01f6b9ce60a8,2025-03-23,2025-03-23,1,469.96,469.96,327,2,1,3,213,Needs Attention,True,True
46aa9fcc-da7b-4987-b7e8-66ac4eec688f,2025-03-13,2025-03-13,1,469.96,469.96,337,2,1,3,213,Needs Attention,True,True
aa26344d-ac9a-4536-8de4-caa3838b8ed5,2025-09-21,2025-09-21,1,469.96,469.96,145,3,1,3,313,New Customer,True,True
a9b56936-66fd-4791-96cd-cceb790d0263,2025-08-26,2025-08-26,1,469.96,469.96,171,3,1,3,313,New Customer,True,True
28d6d032-0f3e-4a8a-983c-d27b07a8f27e,2025-05-15,2025-05-15,1,469.96,469.96,274,2,1,3,213,Needs Attention,True,True
ce626b9c-adb1-452c-96c7-d2063b52b32c,2025-03-29,2025-03-29,1,469.96,469.96,321,2,1,3,213,Needs Attention,True,True
6340725d-e028-4628-9f38-da375036156f,2025-02-01,2025-02-01,1,469.96,469.96,377,1,1,3,113,Lost,True,True
02ba85fc-e1aa-4aed-b900-a3c755bf0bb1,2025-03-15,2025-03-15,1,469.96,469.96,335,2,1,3,213,Needs Attention,True,True
a9ca7259-a2e3-465d-87a5-0bcfe336ff87,2025-12-20,2025-12-20,1,469.96,469.96,55,4,1,3,413,New Customer,True,True
2e356aa3-d7db-4b5c-9bde-e37750b2ce38,2025-03-28,2025-03-28,1,469.96,469.96,322,2,1,3,213,Needs Attention,True,True
2daf642f-0739-44ee-8ad5-4e448afb6630,2025-12-12,2025-12-12,1,469.96,469.96,63,4,1,3,413,New Customer,True,True
2dc7c6e4-1c03-4889-812e-0f6d2511f9dc,2025-05-25,2025-05-25,1,469.96,469.96,264,2,1,3,213,Needs Attention,True,True
8f8d2b03-22f0-4733-92bb-89176d541b62,2025-03-27,2025-03-27,1,469.96,469.96,323,2,1,3,213,Needs Attention,True,True
7c8911a9-5bcd-4d12-94f3-38161722bbfd,2025-02-01,2025-02-01,1,469.96,469.96,377,1,1,3,113,Lost,True,True
aa83b012-1f10-48d1-8577-993826ea9abe,2025-03-20,2025-03-20,1,469.96,469.96,330,2,1,3,213,Needs Attention,True,True
2b81d49b-0372-4ddb-955f-7ce6c2103b57,2025-12-20,2025-12-20,1,469.96,469.96,55,4,1,3,413,New Customer,True,True
2cf20ada-6b38-455f-a0d1-ed6f5723a155,2025-07-26,2025-07-26,1,469.96,469.96,202,2,1,3,213,Needs Attention,True,True
d000dbb2-9d0b-4466-9df2-802ea5c3457d,2025-06-14,2025-06-14,1,469.96,469.96,244,2,1,3,213,Needs Attention,True,True
eb8e135c-e10d-415b-89ed-f1b304387852,2025-10-25,2025-10-25,1,469.96,469.96,111,3,1,3,313,New Customer,True,True
b2fca478-e751-4125-96a8-c9dee20a949d,2025-11-03,2025-11-03,1,469.96,469.96,102,3,1,3,313,New Customer,True,True
8a958ee6-f18e-4d22-a1bb-035421a2f12b,2025-08-15,2025-08-15,1,469.96,469.96,182,2,1,3,213,Needs Attention,True,True
b9ff3a80-cb8c-4580-b046-a204f5fbb621,2025-08-10,2025-08-10,1,469.96,469.96,187,2,1,3,213,Needs Attention,True,True
0df801ac-3513-43e4-b999-42a23b5f8074,2025-08-27,2025-08-27,1,469.96,469.96,170,3,1,3,313,New Customer,True,True
8d487d1f-9fbb-4f85-a1b9-52d45b3e17a8,2025-09-23,2025-09-23,1,469.96,469.96,143,3,1,3,313,New Customer,True,True
27e055da-2b5a-456d-9d97-806532968f3e,2025-12-11,2025-12-11,1,469.96,469.96,64,4,1,3,413,New Customer,True,True
1c3da13f-2621-4ccb-9926-9f89889a4003,2025-11-20,2025-11-20,1,469.96,469.96,85,4,1,3,413,New Customer,True,True
e8f26d25-981a-4d90-ba22-d3b321aecea8,2025-01-21,2025-01-21,1,469.96,469.96,388,1,1,3,113,Lost,True,True
ab3cf7d9-7beb-4160-b4e7-1c8c96bcefcb,2025-01-17,2025-01-17,1,469.96,469.96,392,1,1,3,113,Lost,True,True
407b41c4-ee64-41c8-a0fc-3345159a0957,2025-11-06,2025-11-06,1,469.96,469.96,99,3,1,3,313,New Customer,True,True
41d3d72f-6769-4176-8fca-7e9aca3a593d,2025-01-20,2025-01-20,1,469.96,469.96,389,1,1,3,113,Lost,True,True
41e980be-b5d9-4d19-9a55-b4edf4302f7f,2025-04-19,2025-04-19,1,469.96,469.96,300,2,1,3,213,Needs Attention,True,True
452a10db-d949-4427-8946-70a22ff28ecc,2025-07-13,2025-07-13,1,469.96,469.96,215,2,1,3,213,Needs Attention,True,True
44c4ad83-5c52-4cb7-8082-f44e8b5639ca,2025-09-10,2025-09-10,1,469.96,469.96,156,3,1,3,313,New Customer,True,True
5cd26ae3-b0b6-41ad-8568-da9089206ea2,2025-01-25,2025-01-25,1,469.96,469.96,384,1,1,3,113,Lost,True,True
4182f7ca-760c-487c-9b34-9ac396858d87,2025-04-29,2025-04-29,1,469.96,469.96,290,2,1,3,213,Needs Attention,True,True
c69aa562-7842-45c4-b2d5-41b76bb23035,2025-12-11,2025-12-11,1,469.96,469.96,64,4,1,3,413,New Customer,True,True
14f23d6b-d29a-4056-9fc9-b003e9518995,2025-04-04,2025-04-04,1,469.96,469.96,315,2,1,3,213,Needs Attention,True,True
a9e79713-f7cc-4185-933f-25e70daa41f8,2025-03-12,2025-03-12,1,469.96,469.96,338,2,1,3,213,Needs Attention,True,True
3efc162c-16af-4792-aba9-dc887283fe8b,2025-11-07,2025-11-07,1,469.96,469.96,98,3,1,3,313,New Customer,True,True
f63f888d-dd08-4958-ab2f-b4e0f08747f4,2025-11-29,2025-11-29,1,469.96,469.96,76,4,1,3,413,New Customer,True,True
0131392d-2750-42cb-a3e9-c672e789ce43,2025-11-12,2025-11-12,1,469.96,469.96,93,3,1,3,313,New Customer,True,True
ddfc21c7-7b9b-4a04-89fc-3da6ff923f8f,2025-08-12,2025-08-12,1,469.96,469.96,185,2,1,3,213,Needs Attention,True,True
76c671e7-9129-46af-915d-319fd66f0bc2,2025-08-26,2025-08-26,1,469.96,469.96,171,3,1,3,313,New Customer,True,True
df655c5d-4629-45b4-815a-16deba7d6a34,2025-02-26,2025-02-26,1,469.96,469.96,352,2,1,3,213,Needs Attention,True,True
77c60d1d-8242-4835-95fc-122780c9ade4,2025-01-19,2025-01-19,1,469.96,469.96,390,1,1,3,113,Lost,True,True
99b9149b-140d-4f71-b894-273328268684,2025-01-30,2025-01-30,1,469.96,469.96,379,1,1,3,113,Lost,True,True
1556d08b-1cbb-43ec-aed9-c47c624270bf,2025-07-03,2025-07-03,1,469.96,469.96,225,2,1,3,213,Needs Attention,True,True
25a939a3-0c4e-4785-8ac7-268c52eabb5c,2025-08-29,2025-08-29,1,469.96,469.96,168,3,1,3,313,New Customer,True,True
d1ce5b99-6a1c-4f61-a6f4-ee6bef5f61df,2025-04-30,2025-04-30,1,469.96,469.96,289,2,1,3,213,Needs Attention,True,True
d1d86339-8219-4e9b-b12c-06ff470c98cf,2025-06-30,2025-06-30,1,469.96,469.96,228,2,1,3,213,Needs Attention,True,True
2be33205-470b-4ed1-beef-8c5a03f3a69f,2025-01-03,2025-01-03,1,469.96,469.96,406,1,1,3,113,Lost,True,True
04dc73d5-e2b8-4f74-bc04-63148de3113f,2025-09-28,2025-09-28,1,469.96,469.96,138,3,1,3,313,New Customer,True,True
0df4e0a1-dd93-4b6d-beaa-0d603fd6d817,2025-08-15,2025-08-15,1,469.96,469.96,182,2,1,3,213,Needs Attention,True,True
7514efe7-1c5e-4d43-88a4-a26d7d3e15f5,2025-11-26,2025-11-26,1,469.96,469.96,79,4,1,3,413,New Customer,True,True
666663d1-98c7-4e9d-9281-36a3e75b8524,2025-10-19,2025-10-19,1,469.96,469.96,117,3,1,3,313,New Customer,True,True
478f6023-b537-4279-b935-8b4619db124d,2025-05-08,2025-05-08,1,469.96,469.96,281,2,1,3,213,Needs Attention,True,True
25919c0a-9f12-4f5e-b8a7-f004560e0ad3,2025-12-22,2025-12-22,1,469.96,469.96,53,4,1,3,413,New Customer,True,True
153aa826-28f4-4bab-829a-0d953ba0bd2b,2025-09-22,2025-09-22,1,469.96,469.96,144,3,1,3,313,New Customer,True,True
a9e5c972-39e3-4bc6-ae73-0d868b4e9cae,2025-03-01,2025-03-01,1,469.96,469.96,349,2,1,3,213,Needs Attention,True,True
4dcc49b5-3c68-41be-a652-74d811d02889,2025-09-08,2025-09-08,1,469.96,469.96,158,3,1,3,313,New Customer,True,True
ed57cccc-c628-40b4-b298-c06266ea83fe,2025-11-24,2025-11-24,1,469.96,469.96,81,4,1,3,413,New Customer,True,True
4e227ac8-44ae-46e8-a6d2-03772a4e3a7f,2025-01-29,2025-01-29,1,469.96,469.96,380,1,1,3,113,Lost,True,True
db4844ba-3ec1-4c01-9523-1a54436be171,2025-04-24,2025-04-24,1,469.96,469.96,295,2,1,3,213,Needs Attention,True,True
4cae4ade-de16-4b2b-aeae-5494473845fb,2025-12-16,2025-12-16,1,469.96,469.96,59,4,1,3,413,New Customer,True,True
3c0f6253-3a50-43a6-bc5b-40c60fe97ab4,2025-04-06,2025-04-06,1,449.97,449.97,313,2,1,3,213,Needs Attention,True,True
8d6dbf7a-7ac6-45eb-ae2f-e542d3574ef2,2025-03-17,2025-03-17,1,449.97,449.97,333,2,1,3,213,Needs Attention,True,True
9fdd78ad-2f8f-409d-9f9e-faaaab779a5e,2025-11-23,2025-11-23,1,449.97,449.97,82,4,1,3,413,New Customer,True,True
e3b55265-272d-443f-95c7-796637c0ee0c,2025-11-01,2025-11-01,1,449.97,449.97,104,3,1,3,313,New Customer,True,True
9fe2c3d5-573c-4aef-afac-581bb9354831,2025-01-10,2025-01-10,1,449.97,449.97,399,1,1,3,113,Lost,True,True
